Timestamp,EURUSD,GBPUSD,JPYUSD
2013-05-03 03:00:00,0.7648008076296529,0.643902564663915,97.982
2013-05-03 04:00:00,0.7649646203863071,0.6441846233130416,97.98
2013-05-03 05:00:00,0.7650348473372963,0.6441680247875856,97.981
2013-05-03 06:00:00,0.7649587687223658,0.64397305616733,97.99
2013-05-03 07:00:00,0.7630442413051108,0.6433226327335422,98.026
2013-05-03 08:00:00,0.7630325967525333,0.6438237983028805,98.207
2013-05-03 09:00:00,0.761707443405137,0.6430330583295287,98.15
2013-05-03 10:00:00,0.7621312237541059,0.6431199032747665,98.154
2013-05-03 11:00:00,0.7622474102644237,0.6428429084784552,98.094
2013-05-03 12:00:00,0.7627881432211018,0.6428057183996709,98.058
2013-05-03 13:00:00,0.7666360012266176,0.6449366027319514,99.108
2013-05-03 14:00:00,0.762660158633313,0.6424588183897413,99.124
2013-05-03 15:00:00,0.762479889592912,0.6423804048281311,98.951
2013-05-03 16:00:00,0.7627241455582758,0.6426363513678515,99.103
2013-05-03 17:00:00,0.7629336324033172,0.6426074439646309,99.109
2013-05-03 18:00:00,0.7631199395609007,0.6427726641641384,99.138
2013-05-03 19:00:00,0.7628346937218705,0.6425331225824691,99.036
2013-05-03 20:00:00,0.762346196654825,0.6424216727375515,99.032
2013-05-05 21:00:00,0.7622648412964601,0.6426157029573174,99.177
2013-05-05 22:00:00,0.7625031453254745,0.6424216727375515,99.15
2013-05-05 23:00:00,0.7625845515621544,0.6424835845444149,99.147
2013-05-06 00:00:00,0.7621544582225034,0.6420916778497634,99.117
2013-05-06 01:00:00,0.7614580398547138,0.6413545407901489,99.079
2013-05-06 02:00:00,0.7618467164406522,0.6417414295432085,99.081
2013-05-06 03:00:00,0.7620208793720947,0.6419185662106905,99.083
2013-05-06 04:00:00,0.7619628162145687,0.6417867342682027,99.083
